passengerCount,timeStamp
21,2016-09-23-09-2
20,2016-09-23-09-2
23,2016-09-23-09-2
23,2016-09-23-09-2
24,2016-09-23-09-2
24,2016-09-23-09-2
22,2016-09-23-09-2
22,2016-09-23-09-2
23,2016-09-23-09-2
23,2016-09-23-09-3
25,2016-09-23-09-3
26,2016-09-23-09-3
24,2016-09-23-09-3
22,2016-09-23-09-3
22,2016-09-23-09-3
24,2016-09-23-09-3
22,2016-09-23-09-3
22,2016-09-23-09-3
23,2016-09-23-09-3
24,2016-09-23-09-4
25,2016-09-23-09-4
24,2016-09-23-09-4
23,2016-09-23-09-4
25,2016-09-23-09-4
27,2016-09-23-09-4
25,2016-09-23-09-4
25,2016-09-23-09-4
24,2016-09-23-09-4
22,2016-09-23-09-4
22,2016-09-23-09-5
20,2016-09-23-09-5
20,2016-09-23-09-5
23,2016-09-23-09-5
28,2016-09-23-09-5
26,2016-09-23-09-5
25,2016-09-23-09-5
24,2016-09-23-09-5
22,2016-09-23-09-5
21,2016-09-23-09-5
19,2016-09-23-10-0
15,2016-09-23-10-0
17,2016-09-23-10-0
14,2016-09-23-10-0
14,2016-09-23-10-0
16,2016-09-23-10-0
16,2016-09-23-10-0
17,2016-09-23-10-0
15,2016-09-23-10-0
14,2016-09-23-10-0
14,2016-09-23-10-1
17,2016-09-23-10-1
18,2016-09-23-10-1
17,2016-09-23-10-1
15,2016-09-23-10-1
17,2016-09-23-10-1
17,2016-09-23-10-1
19,2016-09-23-10-1
13,2016-09-23-10-1
15,2016-09-23-10-1
14,2016-09-23-10-2
14,2016-09-23-10-2
12,2016-09-23-10-2
12,2016-09-23-10-2
12,2016-09-23-10-2
14,2016-09-23-10-2
13,2016-09-23-10-2
13,2016-09-23-10-2
17,2016-09-23-10-2
19,2016-09-23-10-2
20,2016-09-23-10-3
18,2016-09-23-10-3
21,2016-09-23-10-3
23,2016-09-23-10-3
19,2016-09-23-10-3
16,2016-09-23-10-3
16,2016-09-23-10-3
15,2016-09-23-10-3
15,2016-09-23-10-3
13,2016-09-23-10-3
13,2016-09-23-10-4
13,2016-09-23-10-4
16,2016-09-23-10-4
16,2016-09-23-10-4
14,2016-09-23-10-4
14,2016-09-23-10-4
18,2016-09-23-10-4
18,2016-09-23-10-4
18,2016-09-23-10-4
18,2016-09-23-10-4
21,2016-09-23-10-5
20,2016-09-23-10-5
21,2016-09-23-10-5
18,2016-09-23-10-5
19,2016-09-23-10-5
18,2016-09-23-10-5
21,2016-09-23-10-5
19,2016-09-23-10-5
15,2016-09-23-10-5
16,2016-09-23-10-5
16,2016-09-23-11-0
17,2016-09-23-11-0
19,2016-09-23-11-0
20,2016-09-23-11-0
18,2016-09-23-11-0
20,2016-09-23-11-0
20,2016-09-23-11-0
19,2016-09-23-11-0
18,2016-09-23-11-0
19,2016-09-23-11-0
17,2016-09-23-11-1
16,2016-09-23-11-1
18,2016-09-23-11-1
17,2016-09-23-11-1
16,2016-09-23-11-1
18,2016-09-23-11-1
20,2016-09-23-11-1
21,2016-09-23-11-1
19,2016-09-23-11-1
15,2016-09-23-11-1
17,2016-09-23-11-2
16,2016-09-23-11-2
16,2016-09-23-11-2
15,2016-09-23-11-2
14,2016-09-23-11-2
16,2016-09-23-11-2
18,2016-09-23-11-2
17,2016-09-23-11-2
17,2016-09-23-11-2
18,2016-09-23-11-2
18,2016-09-23-11-3
14,2016-09-23-11-3
13,2016-09-23-11-3
9,2016-09-23-11-3
8,2016-09-23-11-3
9,2016-09-23-11-3
10,2016-09-23-11-3
11,2016-09-23-11-3
9,2016-09-23-11-3
7,2016-09-23-11-3
8,2016-09-23-11-4
8,2016-09-23-11-4
7,2016-09-23-11-4
7,2016-09-23-11-4
9,2016-09-23-11-4
6,2016-09-23-11-4
7,2016-09-23-11-4
7,2016-09-23-11-4
6,2016-09-23-11-4
7,2016-09-23-11-4
9,2016-09-23-11-5
6,2016-09-23-11-5
6,2016-09-23-11-5
6,2016-09-23-11-5
6,2016-09-23-11-5
7,2016-09-23-11-5
7,2016-09-23-11-5
5,2016-09-23-11-5
5,2016-09-23-11-5
7,2016-09-23-11-5
7,2016-09-23-12-0
6,2016-09-23-12-0
7,2016-09-23-12-0
6,2016-09-23-12-0
6,2016-09-23-12-0
8,2016-09-23-12-0
6,2016-09-23-12-0
8,2016-09-23-12-0
8,2016-09-23-12-0
9,2016-09-23-12-0
10,2016-09-23-12-1
10,2016-09-23-12-1
11,2016-09-23-12-1
11,2016-09-23-12-1
13,2016-09-23-12-1
16,2016-09-23-12-1
15,2016-09-23-12-1
16,2016-09-23-12-1
16,2016-09-23-12-1
17,2016-09-23-12-1
17,2016-09-23-12-2
14,2016-09-23-12-2
13,2016-09-23-12-2
14,2016-09-23-12-2
16,2016-09-23-12-2
19,2016-09-23-12-2
16,2016-09-23-12-2
14,2016-09-23-12-2
15,2016-09-23-12-2
15,2016-09-23-12-2
16,2016-09-23-12-3
15,2016-09-23-12-3
16,2016-09-23-12-3
19,2016-09-23-12-3
15,2016-09-23-12-3
18,2016-09-23-12-3
18,2016-09-23-12-3
18,2016-09-23-12-3
19,2016-09-23-12-3
17,2016-09-23-12-3
18,2016-09-23-12-4
18,2016-09-23-12-4
21,2016-09-23-12-4
20,2016-09-23-12-4
23,2016-09-23-12-4
21,2016-09-23-12-4
19,2016-09-23-12-4
19,2016-09-23-12-4
15,2016-09-23-12-4
15,2016-09-23-12-4
17,2016-09-23-12-5
17,2016-09-23-12-5
17,2016-09-23-12-5
16,2016-09-23-12-5
15,2016-09-23-12-5
16,2016-09-23-12-5
18,2016-09-23-12-5
18,2016-09-23-12-5
17,2016-09-23-12-5
19,2016-09-23-12-5
19,2016-09-23-13-0
18,2016-09-23-13-0
17,2016-09-23-13-0
20,2016-09-23-13-0
20,2016-09-23-13-0
19,2016-09-23-13-0
20,2016-09-23-13-0
19,2016-09-23-13-0
20,2016-09-23-13-0
20,2016-09-23-13-0
19,2016-09-23-13-1
20,2016-09-23-13-1
23,2016-09-23-13-1
23,2016-09-23-13-1
20,2016-09-23-13-1
21,2016-09-23-13-1
21,2016-09-23-13-1
17,2016-09-23-13-1
17,2016-09-23-13-1
18,2016-09-23-13-1
20,2016-09-23-13-2
18,2016-09-23-13-2
19,2016-09-23-13-2
19,2016-09-23-13-2
19,2016-09-23-13-2
19,2016-09-23-13-2
20,2016-09-23-13-2
20,2016-09-23-13-2
22,2016-09-23-13-2
22,2016-09-23-13-2
17,2016-09-23-13-3
18,2016-09-23-13-3
20,2016-09-23-13-3
20,2016-09-23-13-3
19,2016-09-23-13-3
20,2016-09-23-13-3
23,2016-09-23-13-3
19,2016-09-23-13-3
21,2016-09-23-13-3
24,2016-09-23-13-3
23,2016-09-23-13-4
24,2016-09-23-13-4
24,2016-09-23-13-4
24,2016-09-23-13-4
24,2016-09-23-13-4
22,2016-09-23-13-4
23,2016-09-23-13-4
25,2016-09-23-13-4
21,2016-09-23-13-4
15,2016-09-23-13-4
18,2016-09-23-13-5
17,2016-09-23-13-5
17,2016-09-23-13-5
18,2016-09-23-13-5
17,2016-09-23-13-5
19,2016-09-23-13-5
19,2016-09-23-13-5
17,2016-09-23-13-5
21,2016-09-23-13-5
24,2016-09-23-13-5
22,2016-09-23-14-0
21,2016-09-23-14-0
24,2016-09-23-14-0
24,2016-09-23-14-0
20,2016-09-23-14-0
21,2016-09-23-14-0
20,2016-09-23-14-0
18,2016-09-23-14-0
22,2016-09-23-14-0
20,2016-09-23-14-0
19,2016-09-23-14-1
17,2016-09-23-14-1
16,2016-09-23-14-1
16,2016-09-23-14-1
15,2016-09-23-14-1
15,2016-09-23-14-1
17,2016-09-23-14-1
18,2016-09-23-14-1
17,2016-09-23-14-1
19,2016-09-23-14-1
18,2016-09-23-14-2
19,2016-09-23-14-2
16,2016-09-23-14-2
16,2016-09-23-14-2
12,2016-09-23-14-2
13,2016-09-23-14-2
13,2016-09-23-14-2
14,2016-09-23-14-2
14,2016-09-23-14-2
16,2016-09-23-14-2
15,2016-09-23-14-3
16,2016-09-23-14-3
16,2016-09-23-14-3
20,2016-09-23-14-3
18,2016-09-23-14-3
14,2016-09-23-14-3
16,2016-09-23-14-3
19,2016-09-23-14-3
17,2016-09-23-14-3
19,2016-09-23-14-3
19,2016-09-23-14-4
17,2016-09-23-14-4
16,2016-09-23-14-4
16,2016-09-23-14-4
16,2016-09-23-14-4
13,2016-09-23-14-4
14,2016-09-23-14-4
16,2016-09-23-14-4
18,2016-09-23-14-4
17,2016-09-23-14-4
18,2016-09-23-14-5
16,2016-09-23-14-5
14,2016-09-23-14-5
15,2016-09-23-14-5
17,2016-09-23-14-5
18,2016-09-23-14-5
16,2016-09-23-14-5
16,2016-09-23-14-5
13,2016-09-23-14-5
14,2016-09-23-14-5
13,2016-09-23-15-0
15,2016-09-23-15-0
14,2016-09-23-15-0
15,2016-09-23-15-0
14,2016-09-23-15-0
15,2016-09-23-15-0
15,2016-09-23-15-0
17,2016-09-23-15-0
12,2016-09-23-15-0
13,2016-09-23-15-0
15,2016-09-23-15-1
16,2016-09-23-15-1
12,2016-09-23-15-1
12,2016-09-23-15-1
10,2016-09-23-15-1
9,2016-09-23-15-1
13,2016-09-23-15-1
10,2016-09-23-15-1
13,2016-09-23-15-1
14,2016-09-23-15-1
12,2016-09-23-15-2
13,2016-09-23-15-2
14,2016-09-23-15-2
13,2016-09-23-15-2
11,2016-09-23-15-2
12,2016-09-23-15-2
16,2016-09-23-15-2
14,2016-09-23-15-2
14,2016-09-23-15-2
12,2016-09-23-15-2
14,2016-09-23-15-3
13,2016-09-23-15-3
12,2016-09-23-15-3
16,2016-09-23-15-3
15,2016-09-23-15-3
14,2016-09-23-15-3
15,2016-09-23-15-3
15,2016-09-23-15-3
14,2016-09-23-15-3
15,2016-09-23-15-3
15,2016-09-23-15-4
13,2016-09-23-15-4
13,2016-09-23-15-4
13,2016-09-23-15-4
15,2016-09-23-15-4
13,2016-09-23-15-4
14,2016-09-23-15-4
13,2016-09-23-15-4
14,2016-09-23-15-4
12,2016-09-23-15-4
11,2016-09-23-15-5
11,2016-09-23-15-5
12,2016-09-23-15-5
10,2016-09-23-15-5
9,2016-09-23-15-5
9,2016-09-23-15-5
10,2016-09-23-15-5
12,2016-09-23-15-5
14,2016-09-23-15-5
14,2016-09-23-15-5
12,2016-09-23-16-0
15,2016-09-23-16-0
11,2016-09-23-16-0
11,2016-09-23-16-0
10,2016-09-23-16-0
9,2016-09-23-16-0
8,2016-09-23-16-0
9,2016-09-23-16-0
11,2016-09-23-16-0
13,2016-09-23-16-0
14,2016-09-23-16-1
14,2016-09-23-16-1
17,2016-09-23-16-1
21,2016-09-23-16-1
21,2016-09-23-16-1
17,2016-09-23-16-1
17,2016-09-23-16-1
18,2016-09-23-16-1
14,2016-09-23-16-1
14,2016-09-23-16-1
11,2016-09-23-16-2
11,2016-09-23-16-2
10,2016-09-23-16-2
7,2016-09-23-16-2
7,2016-09-23-16-2
8,2016-09-23-16-2
7,2016-09-23-16-2
10,2016-09-23-16-2
8,2016-09-23-16-2
13,2016-09-23-16-2
11,2016-09-23-16-3
10,2016-09-23-16-3
10,2016-09-23-16-3
10,2016-09-23-16-3
10,2016-09-23-16-3
9,2016-09-23-16-3
9,2016-09-23-16-3
10,2016-09-23-16-3
8,2016-09-23-16-3
9,2016-09-23-16-3
8,2016-09-23-16-4
8,2016-09-23-16-4
7,2016-09-23-16-4
8,2016-09-23-16-4
10,2016-09-23-16-4
10,2016-09-23-16-4
9,2016-09-23-16-4
12,2016-09-23-16-4
12,2016-09-23-16-4
12,2016-09-23-16-4
14,2016-09-23-16-5
14,2016-09-23-16-5
14,2016-09-23-16-5
15,2016-09-23-16-5
13,2016-09-23-16-5
12,2016-09-23-16-5
13,2016-09-23-16-5
13,2016-09-23-16-5
14,2016-09-23-16-5
13,2016-09-23-16-5
14,2016-09-23-17-0
14,2016-09-23-17-0
17,2016-09-23-17-0
16,2016-09-23-17-0
17,2016-09-23-17-0
18,2016-09-23-17-0
20,2016-09-23-17-0
21,2016-09-23-17-0
18,2016-09-23-17-0
17,2016-09-23-17-0
17,2016-09-23-17-1
14,2016-09-23-17-1
13,2016-09-23-17-1
16,2016-09-23-17-1
17,2016-09-23-17-1
17,2016-09-23-17-1
19,2016-09-23-17-1
18,2016-09-23-17-1
16,2016-09-23-17-1
15,2016-09-23-17-1
13,2016-09-23-17-2
11,2016-09-23-17-2
12,2016-09-23-17-2
11,2016-09-23-17-2
11,2016-09-23-17-2
9,2016-09-23-17-2
9,2016-09-23-17-2
9,2016-09-23-17-2
11,2016-09-23-17-2
11,2016-09-23-17-2
12,2016-09-23-17-3
11,2016-09-23-17-3
11,2016-09-23-17-3
11,2016-09-23-17-3
12,2016-09-23-17-3
11,2016-09-23-17-3
12,2016-09-23-17-3
11,2016-09-23-17-3
12,2016-09-23-17-3
13,2016-09-23-17-3
13,2016-09-23-17-4
9,2016-09-23-17-4
11,2016-09-23-17-4
11,2016-09-23-17-4
12,2016-09-23-17-4
10,2016-09-23-17-4
11,2016-09-23-17-4
12,2016-09-23-17-4
9,2016-09-23-17-4
10,2016-09-23-17-4
8,2016-09-23-17-5
7,2016-09-23-17-5
8,2016-09-23-17-5
7,2016-09-23-17-5
8,2016-09-23-17-5
8,2016-09-23-17-5
8,2016-09-23-17-5
8,2016-09-23-17-5
10,2016-09-23-17-5
10,2016-09-23-17-5
11,2016-09-23-18-0
13,2016-09-23-18-0
13,2016-09-23-18-0
12,2016-09-23-18-0
11,2016-09-23-18-0
13,2016-09-23-18-0
12,2016-09-23-18-0
12,2016-09-23-18-0
12,2016-09-23-18-0
11,2016-09-23-18-0
12,2016-09-23-18-1
14,2016-09-23-18-1
13,2016-09-23-18-1
14,2016-09-23-18-1
13,2016-09-23-18-1
14,2016-09-23-18-1
14,2016-09-23-18-1
12,2016-09-23-18-1
9,2016-09-23-18-1
9,2016-09-23-18-1
9,2016-09-23-18-2
10,2016-09-23-18-2
10,2016-09-23-18-2
9,2016-09-23-18-2
10,2016-09-23-18-2
8,2016-09-23-18-2
8,2016-09-23-18-2
8,2016-09-23-18-2
9,2016-09-23-18-2
7,2016-09-23-18-2
6,2016-09-23-18-3
6,2016-09-23-18-3
6,2016-09-23-18-3
6,2016-09-23-18-3
7,2016-09-23-18-3
7,2016-09-23-18-3
7,2016-09-23-18-3
5,2016-09-23-18-3
7,2016-09-23-18-3
8,2016-09-23-18-3
7,2016-09-23-18-4
8,2016-09-23-18-4
8,2016-09-23-18-4
8,2016-09-23-18-4
8,2016-09-23-18-4
7,2016-09-23-18-4
7,2016-09-23-18-4
7,2016-09-23-18-4
7,2016-09-23-18-4
7,2016-09-23-18-4
6,2016-09-23-18-5
6,2016-09-23-18-5
7,2016-09-23-18-5
8,2016-09-23-18-5
10,2016-09-23-18-5
10,2016-09-23-18-5
11,2016-09-23-18-5
10,2016-09-23-18-5
10,2016-09-23-18-5
10,2016-09-23-18-5
11,2016-09-23-19-0
12,2016-09-23-19-0
12,2016-09-23-19-0
12,2016-09-23-19-0
14,2016-09-23-19-0
12,2016-09-23-19-0
9,2016-09-23-19-0
7,2016-09-23-19-0
8,2016-09-23-19-0
7,2016-09-23-19-0
6,2016-09-23-19-1
6,2016-09-23-19-1
10,2016-09-23-19-1
10,2016-09-23-19-1
9,2016-09-23-19-1
10,2016-09-23-19-1
11,2016-09-23-19-1
10,2016-09-23-19-1
8,2016-09-23-19-1
7,2016-09-23-19-1
9,2016-09-23-19-2
9,2016-09-23-19-2
9,2016-09-23-19-2
9,2016-09-23-19-2
10,2016-09-23-19-2
8,2016-09-23-19-2
7,2016-09-23-19-2
8,2016-09-23-19-2
9,2016-09-23-19-2
12,2016-09-23-19-2
10,2016-09-23-19-3
14,2016-09-23-19-3
12,2016-09-23-19-3
14,2016-09-23-19-3
13,2016-09-23-19-3
12,2016-09-23-19-3
11,2016-09-23-19-3
10,2016-09-23-19-3
10,2016-09-23-19-3
8,2016-09-23-19-3
10,2016-09-23-19-4
8,2016-09-23-19-4
10,2016-09-23-19-4
11,2016-09-23-19-4
11,2016-09-23-19-4
12,2016-09-23-19-4
12,2016-09-23-19-4
12,2016-09-23-19-4
10,2016-09-23-19-4
10,2016-09-23-19-4
9,2016-09-23-19-5
8,2016-09-23-19-5
10,2016-09-23-19-5
10,2016-09-23-19-5
8,2016-09-23-19-5
8,2016-09-23-19-5
8,2016-09-23-19-5
10,2016-09-23-19-5
10,2016-09-23-19-5
13,2016-09-23-19-5
11,2016-09-23-20-0
10,2016-09-23-20-0
11,2016-09-23-20-0
11,2016-09-23-20-0
10,2016-09-23-20-0
9,2016-09-23-20-0
10,2016-09-23-20-0
9,2016-09-23-20-0
9,2016-09-23-20-0
9,2016-09-23-20-0
11,2016-09-23-20-1
12,2016-09-23-20-1
12,2016-09-23-20-1
11,2016-09-23-20-1
11,2016-09-23-20-1
11,2016-09-23-20-1
11,2016-09-23-20-1
11,2016-09-23-20-1
10,2016-09-23-20-1
11,2016-09-23-20-1
13,2016-09-23-20-2
13,2016-09-23-20-2
13,2016-09-23-20-2
14,2016-09-23-20-2
14,2016-09-23-20-2
16,2016-09-23-20-2
16,2016-09-23-20-2
17,2016-09-23-20-2
18,2016-09-23-20-2
15,2016-09-23-20-2
12,2016-09-23-20-3
13,2016-09-23-20-3
14,2016-09-23-20-3
16,2016-09-23-20-3
17,2016-09-23-20-3
18,2016-09-23-20-3
16,2016-09-23-20-3
18,2016-09-23-20-3
18,2016-09-23-20-3
17,2016-09-23-20-3
14,2016-09-23-20-4
13,2016-09-23-20-4
14,2016-09-23-20-4
16,2016-09-23-20-4
15,2016-09-23-20-4
16,2016-09-23-20-4
13,2016-09-23-20-4
12,2016-09-23-20-4
11,2016-09-23-20-4
12,2016-09-23-20-4
11,2016-09-23-20-5
13,2016-09-23-20-5
13,2016-09-23-20-5
11,2016-09-23-20-5
12,2016-09-23-20-5
10,2016-09-23-20-5
13,2016-09-23-20-5
12,2016-09-23-20-5
11,2016-09-23-20-5
10,2016-09-23-20-5
8,2016-09-23-21-0
14,2016-09-23-21-0
15,2016-09-23-21-0
14,2016-09-23-21-0
14,2016-09-23-21-0
14,2016-09-23-21-0
11,2016-09-23-21-0
10,2016-09-23-21-0
10,2016-09-23-21-0
10,2016-09-23-21-0
12,2016-09-23-21-1
14,2016-09-23-21-1
15,2016-09-23-21-1
14,2016-09-23-21-1
16,2016-09-23-21-1
18,2016-09-23-21-1
11,2016-09-23-21-1
13,2016-09-23-21-1
10,2016-09-23-21-1
10,2016-09-23-21-1
12,2016-09-23-21-2
10,2016-09-23-21-2
9,2016-09-23-21-2
11,2016-09-23-21-2
10,2016-09-23-21-2
12,2016-09-23-21-2
10,2016-09-23-21-2
10,2016-09-23-21-2
13,2016-09-23-21-2
13,2016-09-23-21-2
13,2016-09-23-21-3
12,2016-09-23-21-3
12,2016-09-23-21-3
12,2016-09-23-21-3
13,2016-09-23-21-3
11,2016-09-23-21-3
12,2016-09-23-21-3
11,2016-09-23-21-3
11,2016-09-23-21-3
12,2016-09-23-21-3
10,2016-09-23-21-4
12,2016-09-23-21-4
11,2016-09-23-21-4
11,2016-09-23-21-4
11,2016-09-23-21-4
11,2016-09-23-21-4
11,2016-09-23-21-4
9,2016-09-23-21-4
9,2016-09-23-21-4
9,2016-09-23-21-4
9,2016-09-23-21-5
8,2016-09-23-21-5
9,2016-09-23-21-5
9,2016-09-23-21-5
11,2016-09-23-21-5
10,2016-09-23-21-5
11,2016-09-23-21-5
11,2016-09-23-21-5
10,2016-09-23-21-5
8,2016-09-23-21-5
9,2016-09-23-22-0
12,2016-09-23-22-0
11,2016-09-23-22-0
13,2016-09-23-22-0
19,2016-09-23-22-0
13,2016-09-23-22-0
13,2016-09-23-22-0
12,2016-09-23-22-0
16,2016-09-23-22-0
15,2016-09-23-22-0
13,2016-09-23-22-1
13,2016-09-23-22-1
14,2016-09-23-22-1
11,2016-09-23-22-1
11,2016-09-23-22-1
13,2016-09-23-22-1
12,2016-09-23-22-1
13,2016-09-23-22-1
13,2016-09-23-22-1
12,2016-09-23-22-1
10,2016-09-23-22-2
11,2016-09-23-22-2
9,2016-09-23-22-2
9,2016-09-23-22-2
10,2016-09-23-22-2
9,2016-09-23-22-2
9,2016-09-23-22-2
8,2016-09-23-22-2
7,2016-09-23-22-2
10,2016-09-23-22-2
12,2016-09-23-22-3
12,2016-09-23-22-3
12,2016-09-23-22-3
10,2016-09-23-22-3
10,2016-09-23-22-3
9,2016-09-23-22-3
11,2016-09-23-22-3
9,2016-09-23-22-3
13,2016-09-23-22-3
10,2016-09-23-22-3
8,2016-09-23-22-4
9,2016-09-23-22-4
9,2016-09-23-22-4
9,2016-09-23-22-4
10,2016-09-23-22-4
9,2016-09-23-22-4
10,2016-09-23-22-4
10,2016-09-23-22-4
6,2016-09-23-22-4
6,2016-09-23-22-4
6,2016-09-23-22-5
6,2016-09-23-22-5
5,2016-09-23-22-5
5,2016-09-23-22-5
6,2016-09-23-22-5
8,2016-09-23-22-5
8,2016-09-23-22-5
7,2016-09-23-22-5
7,2016-09-23-22-5
5,2016-09-23-22-5
5,2016-09-23-23-0
5,2016-09-23-23-0
4,2016-09-23-23-0
3,2016-09-23-23-0
3,2016-09-23-23-0
4,2016-09-23-23-0
3,2016-09-23-23-0
7,2016-09-23-23-0
7,2016-09-23-23-0
6,2016-09-23-23-0
6,2016-09-23-23-1
7,2016-09-23-23-1
5,2016-09-23-23-1
7,2016-09-23-23-1
7,2016-09-23-23-1
9,2016-09-23-23-1
9,2016-09-23-23-1
10,2016-09-23-23-1
8,2016-09-23-23-1
8,2016-09-23-23-1
8,2016-09-23-23-2
7,2016-09-23-23-2
7,2016-09-23-23-2
7,2016-09-23-23-2
6,2016-09-23-23-2
6,2016-09-23-23-2
6,2016-09-23-23-2
6,2016-09-23-23-2
6,2016-09-23-23-2
6,2016-09-23-23-2
6,2016-09-23-23-3
6,2016-09-23-23-3
9,2016-09-23-23-3
8,2016-09-23-23-3
6,2016-09-23-23-3
6,2016-09-23-23-3
7,2016-09-23-23-3
9,2016-09-23-23-3
9,2016-09-23-23-3
8,2016-09-23-23-3
8,2016-09-23-23-4
9,2016-09-23-23-4
8,2016-09-23-23-4
9,2016-09-23-23-4
9,2016-09-23-23-4
9,2016-09-23-23-4
9,2016-09-23-23-4
9,2016-09-23-23-4
9,2016-09-23-23-4
8,2016-09-23-23-4
8,2016-09-23-23-5
8,2016-09-23-23-5
7,2016-09-23-23-5
7,2016-09-23-23-5
8,2016-09-23-23-5
8,2016-09-23-23-5
8,2016-09-23-23-5
8,2016-09-23-23-5
8,2016-09-23-23-5
8,2016-09-23-23-5
8,2016-09-24-00-0
8,2016-09-24-00-0
8,2016-09-24-00-0
7,2016-09-24-00-0
8,2016-09-24-00-0
7,2016-09-24-00-0
7,2016-09-24-00-0
6,2016-09-24-00-0
6,2016-09-24-00-0
6,2016-09-24-00-0
6,2016-09-24-00-1
6,2016-09-24-00-1
7,2016-09-24-00-1
6,2016-09-24-00-1
6,2016-09-24-00-1
6,2016-09-24-00-1
7,2016-09-24-00-1
7,2016-09-24-00-1
6,2016-09-24-00-1
6,2016-09-24-00-1
7,2016-09-24-00-2
7,2016-09-24-00-2
8,2016-09-24-00-2
6,2016-09-24-00-2
7,2016-09-24-00-2
7,2016-09-24-00-2
8,2016-09-24-00-2
10,2016-09-24-00-2
10,2016-09-24-00-2
10,2016-09-24-00-2
10,2016-09-24-00-3
15,2016-09-24-00-3
9,2016-09-24-00-3
10,2016-09-24-00-3
8,2016-09-24-00-3
8,2016-09-24-00-3
8,2016-09-24-00-3
7,2016-09-24-00-3
7,2016-09-24-00-3
6,2016-09-24-00-3
6,2016-09-24-00-4
7,2016-09-24-00-4
5,2016-09-24-00-4
6,2016-09-24-00-4
5,2016-09-24-00-4
5,2016-09-24-00-4
5,2016-09-24-00-4
6,2016-09-24-00-4
6,2016-09-24-00-4
5,2016-09-24-00-4
5,2016-09-24-00-5
5,2016-09-24-00-5
5,2016-09-24-00-5
5,2016-09-24-00-5
5,2016-09-24-00-5
5,2016-09-24-00-5
6,2016-09-24-00-5
8,2016-09-24-00-5
8,2016-09-24-00-5
8,2016-09-24-00-5
8,2016-09-24-01-0
7,2016-09-24-01-0
7,2016-09-24-01-0
7,2016-09-24-01-0
7,2016-09-24-01-0
6,2016-09-24-01-0
6,2016-09-24-01-0
8,2016-09-24-01-0
7,2016-09-24-01-0
8,2016-09-24-01-0
8,2016-09-24-01-1
7,2016-09-24-01-1
9,2016-09-24-01-1
9,2016-09-24-01-1
9,2016-09-24-01-1
8,2016-09-24-01-1
8,2016-09-24-01-1
6,2016-09-24-01-1
4,2016-09-24-01-1
4,2016-09-24-01-1
4,2016-09-24-01-2
4,2016-09-24-01-2
5,2016-09-24-01-2
6,2016-09-24-01-2
4,2016-09-24-01-2
4,2016-09-24-01-2
4,2016-09-24-01-2
5,2016-09-24-01-2
5,2016-09-24-01-2
8,2016-09-24-01-2
8,2016-09-24-01-3
8,2016-09-24-01-3
7,2016-09-24-01-3
7,2016-09-24-01-3
5,2016-09-24-01-3
5,2016-09-24-01-3
5,2016-09-24-01-3
5,2016-09-24-01-3
5,2016-09-24-01-3
4,2016-09-24-01-3
4,2016-09-24-01-4
4,2016-09-24-01-4
4,2016-09-24-01-4
4,2016-09-24-01-4
4,2016-09-24-01-4
4,2016-09-24-01-4
4,2016-09-24-01-4
4,2016-09-24-01-4
4,2016-09-24-01-4
4,2016-09-24-01-4
4,2016-09-24-01-5
3,2016-09-24-01-5
7,2016-09-24-01-5
7,2016-09-24-01-5
8,2016-09-24-01-5
6,2016-09-24-01-5
7,2016-09-24-01-5
7,2016-09-24-01-5
8,2016-09-24-01-5
8,2016-09-24-01-5
6,2016-09-24-02-0
6,2016-09-24-02-0
6,2016-09-24-02-0
5,2016-09-24-02-0
4,2016-09-24-02-0
4,2016-09-24-02-0
3,2016-09-24-02-0
3,2016-09-24-02-0
3,2016-09-24-02-0
4,2016-09-24-02-0
3,2016-09-24-02-1
3,2016-09-24-02-1
3,2016-09-24-02-1
3,2016-09-24-02-1
3,2016-09-24-02-1
3,2016-09-24-02-1
3,2016-09-24-02-1
3,2016-09-24-02-1
3,2016-09-24-02-1
3,2016-09-24-02-1
3,2016-09-24-02-2
3,2016-09-24-02-2
3,2016-09-24-02-2
3,2016-09-24-02-2
3,2016-09-24-02-2
4,2016-09-24-02-2
4,2016-09-24-02-2
5,2016-09-24-02-2
5,2016-09-24-02-2
4,2016-09-24-02-2
5,2016-09-24-02-3
5,2016-09-24-02-3
5,2016-09-24-02-3
6,2016-09-24-02-3
5,2016-09-24-02-3
6,2016-09-24-02-3
5,2016-09-24-02-3
7,2016-09-24-02-3
6,2016-09-24-02-3
5,2016-09-24-02-3
8,2016-09-24-02-4
8,2016-09-24-02-4
9,2016-09-24-02-4
9,2016-09-24-02-4
10,2016-09-24-02-4
10,2016-09-24-02-4
10,2016-09-24-02-4
7,2016-09-24-02-4
3,2016-09-24-02-4
3,2016-09-24-02-4
3,2016-09-24-02-5
3,2016-09-24-02-5
3,2016-09-24-02-5
3,2016-09-24-02-5
3,2016-09-24-02-5
3,2016-09-24-02-5
3,2016-09-24-02-5
3,2016-09-24-02-5
3,2016-09-24-02-5
3,2016-09-24-02-5
3,2016-09-24-03-0
3,2016-09-24-03-0
3,2016-09-24-03-0
3,2016-09-24-03-0
3,2016-09-24-03-0
3,2016-09-24-03-0
3,2016-09-24-03-0
3,2016-09-24-03-0
3,2016-09-24-03-0
3,2016-09-24-03-0
3,2016-09-24-03-1
3,2016-09-24-03-1
3,2016-09-24-03-1
3,2016-09-24-03-1
3,2016-09-24-03-1
4,2016-09-24-03-1
3,2016-09-24-03-1
